# Tetrahedron method
       -1.4872852941        0.0000000000
       -1.4029317601        0.0000000000
       -1.3185782260        0.0000000000
       -1.2342246919        0.0000000000
       -1.1498711579        0.0000000000
       -1.0655176238        0.0000000000
       -0.9811640898        0.0000000000
       -0.8968105557        0.0000000000
       -0.8124570217        0.0000000000
       -0.7281034876        0.0000000000
       -0.6437499536        0.0000000000
       -0.5593964195        0.0000000000
       -0.4750428855        0.0000000000
       -0.3906893514        0.0000000000
       -0.3063358174        0.0000000000
       -0.2219822833        0.0000000000
       -0.1376287492        0.0000000000
       -0.0532752152        0.0008113544
        0.0310783189        0.0021017537
        0.1154318529        0.0066845547
        0.1997853870        0.0171409796
        0.2841389210        0.0332685970
        0.3684924551        0.0554102409
        0.4528459891        0.0846295314
        0.5371995232        0.1208899701
        0.6215530572        0.1657833364
        0.7059065913        0.2212026010
        0.7902601254        0.2892560876
        0.8746136594        0.4248385869
        0.9589671935        0.6342498939
        1.0433207275        0.8956596555
        1.1276742616        1.3140612607
        1.2120277956        2.1181148782
        1.2963813297        2.6456869169
        1.3807348637        2.9906979052
        1.4650883978        4.0540058163
        1.5494419318        5.3074743719
        1.6337954659        6.2604286407
        1.7181489999        7.9478814102
        1.8025025340        9.0408741204
        1.8868560681        8.9363622953
        1.9712096021        7.9872366836
        2.0555631362        9.3621593114
        2.1399166702       11.3993350610
        2.2242702043       11.3874866261
        2.3086237383       12.2252846793
        2.3929772724       11.5628640256
        2.4773308064       12.2403100592
        2.5616843405       12.1779235218
        2.6460378745       12.4184253296
        2.7303914086       13.5544259568
        2.8147449427       13.0827534667
        2.8990984767       13.6953332863
        2.9834520108       12.2122411069
        3.0678055448       12.9706609105
        3.1521590789       12.3552028436
        3.2365126129       12.1272518218
        3.3208661470       12.2102665009
        3.4052196810       12.3947818995
        3.4895732151       11.2601091918
        3.5739267491        9.7304510162
        3.6582802832        8.6015061855
        3.7426338172        8.2308512227
        3.8269873513        9.8041231575
        3.9113408854        8.6050858508
        3.9956944194        9.2226337349
        4.0800479535        5.9625555915
        4.1644014875        5.8625359256
        4.2487550216        5.7758131941
