cos_theta	alpha_TA	alpha_LA
0.561873	0.000000	0.000000
0.565217	0.000000	0.000000
0.568562	0.000000	0.000000
0.571906	0.000000	0.000000
0.575251	0.000000	0.000000
0.578595	0.000000	0.000000
0.581940	0.000000	0.000000
0.585284	0.000000	0.000000
0.588629	0.000000	0.000000
0.591973	0.000000	0.000000
0.595318	0.000000	0.000000
0.598662	0.000000	0.000000
0.602007	0.000000	0.000000
0.605351	0.000000	0.000000
0.608696	0.000000	0.193626
0.612040	0.000000	0.363639
0.615385	0.000000	0.451988
0.618729	0.000000	0.513345
0.622074	0.000000	0.560293
0.625418	0.000000	0.598117
0.628763	0.000000	0.629600
0.632107	0.000000	0.656407
0.635452	0.000000	0.679621
0.638796	0.000000	0.699989
0.642140	0.000000	0.718047
0.645485	0.000000	0.734197
0.648829	0.000000	0.748744
0.652174	0.000000	0.761929
0.655518	0.160116	0.773943
0.658863	0.367392	0.784941
0.662207	0.463973	0.795051
0.665552	0.529339	0.804377
0.668896	0.578645	0.813010
0.672241	0.617974	0.821025
0.675585	0.650458	0.828486
0.678930	0.677942	0.835447
0.682274	0.701612	0.841959
0.685619	0.722279	0.848061
0.688963	0.740522	0.853792
0.692308	0.756770	0.859183
0.695652	0.771351	0.864263
0.698997	0.784520	0.869057
0.702341	0.796478	0.873588
0.705686	0.807390	0.877876
0.709030	0.817389	0.881940
0.712375	0.826587	0.885796
0.715719	0.835075	0.889459
0.719064	0.842933	0.892941
0.722408	0.850228	0.896257
0.725753	0.857017	0.899416
0.729097	0.863350	0.902429
0.732441	0.869269	0.905305
0.735786	0.874814	0.908053
0.739130	0.880016	0.910680
0.742475	0.884906	0.913195
0.745819	0.889510	0.915603
0.749164	0.893850	0.917910
0.752508	0.897948	0.920123
0.755853	0.901822	0.922246
0.759197	0.905489	0.924286
0.762542	0.908963	0.926245
0.765886	0.912259	0.928128
0.769231	0.915390	0.929940
0.772575	0.918365	0.931684
0.775920	0.921197	0.933363
0.779264	0.923893	0.934981
0.782609	0.926463	0.936541
0.785953	0.928915	0.938045
0.789298	0.931255	0.939496
0.792642	0.933492	0.940897
0.795987	0.935630	0.942249
0.799331	0.937675	0.943557
0.802676	0.939633	0.944820
0.806020	0.941509	0.946041
0.809365	0.943307	0.947223
0.812709	0.945032	0.948366
0.816054	0.946687	0.949473
0.819398	0.948276	0.950545
0.822742	0.949803	0.951583
0.826087	0.951271	0.952589
0.829431	0.952682	0.953565
0.832776	0.954039	0.954510
0.836120	0.955346	0.955428
0.839465	0.956605	0.956318
0.842809	0.957817	0.957182
0.846154	0.958986	0.958021
0.849498	0.960112	0.958835
0.852843	0.961199	0.959627
0.856187	0.962248	0.960396
0.859532	0.963260	0.961143
0.862876	0.964238	0.961870
0.866221	0.965182	0.962576
0.869565	0.966094	0.963264
0.872910	0.966976	0.963933
0.876254	0.967829	0.964583
0.879599	0.968654	0.965217
0.882943	0.969452	0.965834
0.886288	0.970225	0.966435
0.889632	0.970973	0.967020
0.892977	0.971697	0.967590
0.896321	0.972399	0.968146
0.899666	0.973079	0.968687
0.903010	0.973738	0.969215
0.906355	0.974376	0.969730
0.909699	0.974996	0.970233
0.913043	0.975597	0.970723
0.916388	0.976180	0.971201
0.919732	0.976745	0.971667
0.923077	0.977294	0.972122
0.926421	0.977827	0.972567
0.929766	0.978345	0.973001
0.933110	0.978848	0.973425
0.936455	0.979336	0.973839
0.939799	0.979811	0.974244
0.943144	0.980272	0.974639
0.946488	0.980720	0.975025
0.949833	0.981156	0.975403
0.953177	0.981580	0.975772
0.956522	0.981993	0.976133
0.959866	0.982394	0.976486
0.963211	0.982784	0.976831
0.966555	0.983164	0.977169
0.969900	0.983534	0.977499
0.973244	0.983894	0.977823
0.976589	0.984244	0.978139
0.979933	0.984585	0.978449
0.983278	0.984918	0.978752
0.986622	0.985242	0.979049
0.989967	0.985557	0.979339
0.993311	0.985865	0.979624
0.996656	0.986164	0.979903
1.000000	0.986457	0.980176
