cos_theta	alpha_TA	alpha_LA
0.561873	0.000000	0.000000
0.565217	0.000000	0.000000
0.568562	0.000000	0.000000
0.571906	0.000000	0.000000
0.575251	0.000000	0.000000
0.578595	0.000000	0.000000
0.581940	0.000000	0.000000
0.585284	0.000000	0.000000
0.588629	0.000000	0.000000
0.591973	0.000000	0.000000
0.595318	0.000000	0.000000
0.598662	0.000000	0.000000
0.602007	0.000000	0.000000
0.605351	0.000000	0.000000
0.608696	0.000000	0.000000
0.612040	0.000000	0.000000
0.615385	0.000000	0.000000
0.618729	0.000000	0.059692
0.622074	0.000000	0.264273
0.625418	0.000000	0.348660
0.628763	0.000000	0.406762
0.632107	0.000000	0.451525
0.635452	0.000000	0.487972
0.638796	0.000000	0.518665
0.642140	0.000000	0.545112
0.645485	0.000000	0.568284
0.648829	0.000000	0.588848
0.652174	0.000000	0.607284
0.655518	0.000000	0.623949
0.658863	0.000000	0.639117
0.662207	0.000000	0.653004
0.665552	0.000000	0.665782
0.668896	0.000000	0.677591
0.672241	0.000000	0.688547
0.675585	0.000000	0.698747
0.678930	0.000000	0.708271
0.682274	0.000000	0.717189
0.685619	0.000000	0.725560
0.688963	0.000000	0.733437
0.692308	0.000000	0.740863
0.695652	0.000000	0.747878
0.698997	0.000000	0.754516
0.702341	0.000000	0.760808
0.705686	0.000000	0.766782
0.709030	0.000000	0.772461
0.712375	0.000000	0.777867
0.715719	0.000000	0.783020
0.719064	0.000000	0.787937
0.722408	0.000000	0.792635
0.725753	0.000000	0.797127
0.729097	0.000000	0.801428
0.732441	0.000000	0.805549
0.735786	0.000000	0.809502
0.739130	0.000000	0.813296
0.742475	0.000000	0.816941
0.745819	0.000000	0.820445
0.749164	0.000000	0.823816
0.752508	0.000000	0.827062
0.755853	0.000000	0.830190
0.759197	0.000000	0.833205
0.762542	0.000000	0.836113
0.765886	0.000000	0.838921
0.769231	0.000000	0.841633
0.772575	0.000000	0.844253
0.775920	0.000000	0.846787
0.779264	0.000000	0.849238
0.782609	0.000000	0.851610
0.785953	0.000000	0.853908
0.789298	0.000000	0.856133
0.792642	0.000000	0.858290
0.795987	0.000000	0.860382
0.799331	0.000000	0.862411
0.802676	0.000000	0.864380
0.806020	0.000000	0.866291
0.809365	0.000000	0.868148
0.812709	0.000000	0.869951
0.816054	0.000000	0.871705
0.819398	0.000000	0.873409
